"subject","trial_number","Cross_position","Circle_1","Position_1","Color_1","Circle_2","Position_2","Color_2","Position_3","Color_3","Position_4","Color_4","p_confidence","response_time","angle_1","angle_2","angle_3","angle_4","angle_1_cue","angle_2_cue","angle_3_cue","angle_4_cue"
"69616059","77","0","-1","154.2162701520641121533","8","-1","334.2162701520641121533","2","244.2162701520641121533","3","424.2162701520641121533","9","3","2815","154.2162701520641121533","334.2162701520641121533","244.2162701520641121533","424.2162701520641121533","244.2162701520641121533","424.2162701520641121533","334.2162701520641121533","514.2162701520641121533"
"69616059","78","0","-1","76.86130330359128493","1","1","166.86130330359128493","6","256.86130330359128493","5","346.86130330359128493","3","4","626","76.86130330359128493","256.86130330359128493","166.86130330359128493","346.86130330359128493","166.86130330359128493","346.86130330359128493","256.86130330359128493","436.86130330359128493"
"69616059","79","0","-1","175.7076169912953673702","4","1","265.7076169912953673702","4","355.7076169912953673702","5","445.7076169912953673702","8","5","2653","175.7076169912953673702","355.7076169912953673702","265.7076169912953673702","445.7076169912953673702","265.7076169912953673702","445.7076169912953673702","355.7076169912953673702","535.7076169912953673702"
"69616059","80","0","1","11.0210818660029019611","8","1","191.0210818660029019611","5","-78.9789181339970980389","3","101.0210818660029019611","6","1","1180","-78.9789181339970980389","101.0210818660029019611","11.0210818660029019611","191.0210818660029019611","11.0210818660029019611","191.0210818660029019611","101.0210818660029019611","281.0210818660028735394"
"69616059","81","0","-1","-31.128273506445879093","4","1","58.871726493554120907","2","148.871726493554120907","4","238.871726493554120907","8","3","262","-31.128273506445879093","148.871726493554120907","58.871726493554120907","238.871726493554120907","58.871726493554120907","238.871726493554120907","148.871726493554120907","328.8717264935540924853"
"69616059","82","0","-1","-57.112815062774544117","4","1","32.887184937225455883","6","122.887184937225455883","9","212.8871849372254700938","9","1","1674","-57.112815062774544117","122.887184937225455883","32.887184937225455883","212.8871849372254700938","32.887184937225455883","212.8871849372254700938","122.887184937225455883","302.8871849372254700938"
"69616059","83","0","1","259.7771348407904383748","5","1","439.7771348407904383748","6","169.7771348407904383748","4","349.7771348407904383748","6","7","859","169.7771348407904383748","349.7771348407904383748","259.7771348407904383748","439.7771348407904383748","259.7771348407904383748","439.7771348407904383748","349.7771348407904383748","529.7771348407904952182"
"69616059","84","0","-1","-62.4965895066262646651","2","1","27.5034104933737353349","8","117.5034104933737353349","4","207.5034104933737353349","2","1","1541","-62.4965895066262646651","117.5034104933737353349","27.5034104933737353349","207.5034104933737353349","27.5034104933737353349","207.5034104933737353349","117.5034104933737353349","297.5034104933737353349"
"69616059","85","0","-1","-26.939891559756318884","8","-1","153.060108440243681116","7","63.060108440243681116","2","243.060108440243681116","9","7","374","-26.939891559756318884","153.060108440243681116","63.060108440243681116","243.060108440243681116","63.060108440243681116","243.060108440243681116","153.060108440243681116","333.0601084402436526943"
"69616059","86","0","-1","8.939957252922454245","5","1","98.939957252922454245","9","188.939957252922454245","9","278.939957252922454245","4","2","899","8.939957252922454245","188.939957252922454245","98.939957252922454245","278.939957252922454245","98.939957252922454245","278.939957252922454245","188.939957252922454245","368.939957252922454245"
"69616059","87","0","-1","-30.2906028670935540958","7","1","59.7093971329064459042","3","149.7093971329064459042","9","239.7093971329064459042","2","4","6038","-30.2906028670935540958","149.7093971329064459042","59.7093971329064459042","239.7093971329064459042","59.7093971329064459042","239.7093971329064459042","149.7093971329064459042","329.7093971329064743259"
"69616059","88","0","1","2.5449992931785487826","6","1","182.5449992931785345718","5","-87.4550007068214512174","9","92.5449992931785487826","8","1","977","-87.4550007068214512174","92.5449992931785487826","2.5449992931785487826","182.5449992931785345718","2.5449992931785487826","182.5449992931785345718","92.5449992931785487826","272.5449992931785345718"
"69616059","89","0","-1","-2.31645356452011697","7","1","87.68354643547988303","6","177.68354643547988303","4","267.6835464354799114517","9","1","138","-2.31645356452011697","177.68354643547988303","87.68354643547988303","267.6835464354799114517","87.68354643547988303","267.6835464354799114517","177.68354643547988303","357.6835464354799114517"
"69616059","90","0","-1","0.6605323172780970253","1","-1","180.6605323172780970253","1","90.6605323172780970253","5","270.660532317278125447","4","3","1248","0.6605323172780970253","180.6605323172780970253","90.6605323172780970253","270.660532317278125447","90.6605323172780970253","270.660532317278125447","180.6605323172780970253","360.660532317278125447"
"69616059","91","0","-1","-151.2732666850260727642","3","-1","28.7267333149739272358","3","-61.2732666850260727642","8","118.7267333149739272358","2","2","2086","-151.2732666850260727642","28.7267333149739272358","-61.2732666850260727642","118.7267333149739272358","-61.2732666850260727642","118.7267333149739272358","28.7267333149739272358","208.7267333149739272358"
"69616059","92","0","-1","-149.6402295421902692851","9","1","-59.6402295421902692851","5","30.3597704578097307149","9","120.3597704578097307149","4","5","1966","-149.6402295421902692851","30.3597704578097307149","-59.6402295421902692851","120.3597704578097307149","-59.6402295421902692851","120.3597704578097307149","30.3597704578097307149","210.3597704578097307149"
"69616059","93","0","-1","-51.7210183832144991811","6","1","38.2789816167855008189","1","128.2789816167855008189","3","218.2789816167855008189","8","7","2297","-51.7210183832144991811","128.2789816167855008189","38.2789816167855008189","218.2789816167855008189","38.2789816167855008189","218.2789816167855008189","128.2789816167855008189","308.2789816167854723972"
"69616059","94","0","1","-29.0187085091645542434","7","1","150.9812914908354457566","1","-119.0187085091645542434","2","60.9812914908354457566","7","3","4125","-119.0187085091645542434","60.9812914908354457566","-29.0187085091645542434","150.9812914908354457566","-29.0187085091645542434","150.9812914908354457566","60.9812914908354457566","240.9812914908354457566"
"69616059","95","0","-1","171.963568365192827514","6","-1","351.963568365192827514","2","261.963568365192827514","7","441.963568365192827514","7","7","1975","171.963568365192827514","351.963568365192827514","261.963568365192827514","441.963568365192827514","261.963568365192827514","441.963568365192827514","351.963568365192827514","531.963568365192827514"
"69616059","96","0","-1","172.9167091084916023647","2","1","262.9167091084916023647","9","352.9167091084916023647","6","442.9167091084916023647","5","3","369","172.9167091084916023647","352.9167091084916023647","262.9167091084916023647","442.9167091084916023647","262.9167091084916023647","442.9167091084916023647","352.9167091084916023647","532.9167091084916592081"
"69616059","97","0","-1","164.404875455518435956","4","-1","344.404875455518435956","7","254.404875455518435956","7","434.404875455518435956","1","2","926","164.404875455518435956","344.404875455518435956","254.404875455518435956","434.404875455518435956","254.404875455518435956","434.404875455518435956","344.404875455518435956","524.404875455518435956"
"69616059","98","0","1","0.2176321135409295948","8","1","180.2176321135409295948","9","-89.7823678864590704052","3","90.2176321135409295948","6","0","5670","-89.7823678864590704052","90.2176321135409295948","0.2176321135409295948","180.2176321135409295948","0.2176321135409295948","180.2176321135409295948","90.2176321135409295948","270.2176321135409580165"
"69616059","99","0","-1","22.7230731683604005866","4","-1","202.7230731683604005866","4","112.7230731683604005866","6","292.7230731683604290083","2","1","522","22.7230731683604005866","202.7230731683604005866","112.7230731683604005866","292.7230731683604290083","112.7230731683604005866","292.7230731683604290083","202.7230731683604005866","382.7230731683604290083"
"69616059","100","0","-1","-95.024726464186031194","3","1","-5.024726464186031194","8","84.975273535813968806","7","174.9752735358139830169","3","3","14","-95.024726464186031194","84.975273535813968806","-5.024726464186031194","174.9752735358139830169","-5.024726464186031194","174.9752735358139830169","84.975273535813968806","264.9752735358139830169"
"69616059","101","0","-1","-51.6259635779135805933","7","1","38.3740364220864194067","1","128.3740364220864194067","5","218.3740364220864194067","6","6","383","-51.6259635779135805933","128.3740364220864194067","38.3740364220864194067","218.3740364220864194067","38.3740364220864194067","218.3740364220864194067","128.3740364220864194067","308.3740364220864194067"
"69616059","102","0","1","-61.7226705541188493953","1","1","118.2773294458811506047","7","-151.7226705541188493953","8","28.2773294458811506047","3","6","584","-151.7226705541188493953","28.2773294458811506047","-61.7226705541188493953","118.2773294458811506047","-61.7226705541188493953","118.2773294458811506047","28.2773294458811506047","208.2773294458811506047"
"69616059","103","0","-1","121.2678467997507709697","6","1","211.2678467997507709697","7","301.2678467997507709697","7","391.2678467997507709697","1","2","5927","121.2678467997507709697","301.2678467997507709697","211.2678467997507709697","391.2678467997507709697","211.2678467997507709697","391.2678467997507709697","301.2678467997507709697","481.2678467997507709697"
"69616059","104","0","1","62.7390744240812523458","3","1","242.7390744240812523458","5","-27.2609255759187476542","1","152.7390744240812523458","9","7","27147","-27.2609255759187476542","152.7390744240812523458","62.7390744240812523458","242.7390744240812523458","62.7390744240812523458","242.7390744240812523458","152.7390744240812523458","332.7390744240812523458"
"69616059","105","0","-1","72.1159081002967354834","3","-1","252.1159081002967354834","5","162.1159081002967354834","3","342.1159081002967354834","4","1","635","72.1159081002967354834","252.1159081002967354834","162.1159081002967354834","342.1159081002967354834","162.1159081002967354834","342.1159081002967354834","252.1159081002967354834","432.1159081002967354834"
"69616059","106","0","-1","168.8459226649361539785","4","-1","348.8459226649361539785","3","258.8459226649361539785","2","438.8459226649361539785","8","6","678","168.8459226649361539785","348.8459226649361539785","258.8459226649361539785","438.8459226649361539785","258.8459226649361539785","438.8459226649361539785","348.8459226649361539785","528.8459226649360971351"
"69616059","107","0","-1","4.373424319637337021","8","-1","184.373424319637337021","6","94.373424319637337021","6","274.3734243196373654428","7","7","751","4.373424319637337021","184.373424319637337021","94.373424319637337021","274.3734243196373654428","94.373424319637337021","274.3734243196373654428","184.373424319637337021","364.3734243196373654428"
"69616059","108","0","1","181.0743466464510333935","6","1","361.0743466464510333935","4","91.0743466464510333935","9","271.0743466464510333935","5","4","3909","91.0743466464510333935","271.0743466464510333935","181.0743466464510333935","361.0743466464510333935","181.0743466464510333935","361.0743466464510333935","271.0743466464510333935","451.0743466464510333935"
"69616059","109","0","-1","-72.7062967542340743421","1","-1","107.2937032457659256579","4","17.2937032457659256579","6","197.2937032457659256579","9","4","4206","-72.7062967542340743421","107.2937032457659256579","17.2937032457659256579","197.2937032457659256579","17.2937032457659256579","197.2937032457659256579","107.2937032457659256579","287.2937032457659256579"
"69616059","110","0","-1","-81.8134634620075757994","4","1","8.1865365379924242006","7","98.1865365379924242006","5","188.1865365379924242006","3","3","19910","-81.8134634620075757994","98.1865365379924242006","8.1865365379924242006","188.1865365379924242006","8.1865365379924242006","188.1865365379924242006","98.1865365379924242006","278.1865365379924242006"
"69616059","111","0","-1","-174.2167978627180673357","2","-1","5.7832021372819326643","7","-84.2167978627180673357","4","95.7832021372819326643","1","2","257","-174.2167978627180673357","5.7832021372819326643","-84.2167978627180673357","95.7832021372819326643","-84.2167978627180673357","95.7832021372819326643","5.7832021372819326643","185.7832021372819326643"
"69616059","112","0","-1","-44.6280483213784293639","2","-1","135.3719516786215706361","6","45.3719516786215706361","1","225.3719516786215706361","3","6","715","-44.6280483213784293639","135.3719516786215706361","45.3719516786215706361","225.3719516786215706361","45.3719516786215706361","225.3719516786215706361","135.3719516786215706361","315.3719516786215990578"
"69616059","113","0","1","153.0369532860435981547","4","1","333.0369532860436265764","9","63.0369532860435981547","3","243.0369532860435981547","2","2","1628","63.0369532860435981547","243.0369532860435981547","153.0369532860435981547","333.0369532860436265764","153.0369532860435981547","333.0369532860436265764","243.0369532860435981547","423.0369532860436265764"
"69616059","114","0","-1","-56.0662263250132610892","2","-1","123.9337736749867389108","3","33.9337736749867389108","8","213.9337736749867531216","1","0","723","-56.0662263250132610892","123.9337736749867389108","33.9337736749867389108","213.9337736749867531216","33.9337736749867389108","213.9337736749867531216","123.9337736749867389108","303.9337736749867531216"
"69616059","115","0","-1","38.0488265627177213446","2","-1","218.0488265627177213446","8","128.0488265627177213446","9","308.0488265627177497663","6","6","2637","38.0488265627177213446","218.0488265627177213446","128.0488265627177213446","308.0488265627177497663","128.0488265627177213446","308.0488265627177497663","218.0488265627177213446","398.0488265627177497663"
"69616059","116","0","-1","-8.0091251963770844213","9","-1","171.9908748036229155787","3","81.9908748036229155787","3","261.990874803622887157","6","6","263","-8.0091251963770844213","171.9908748036229155787","81.9908748036229155787","261.990874803622887157","81.9908748036229155787","261.990874803622887157","171.9908748036229155787","351.990874803622887157"
"69616059","117","0","-1","-8.9185326893158389794","5","-1","171.0814673106841610206","6","81.0814673106841610206","9","261.0814673106841610206","7","2","872","-8.9185326893158389794","171.0814673106841610206","81.0814673106841610206","261.0814673106841610206","81.0814673106841610206","261.0814673106841610206","171.0814673106841610206","351.0814673106841610206"
"69616059","118","0","-1","134.8888151335736438341","2","-1","314.8888151335736438341","1","224.8888151335736438341","8","404.8888151335736438341","4","2","1183","134.8888151335736438341","314.8888151335736438341","224.8888151335736438341","404.8888151335736438341","224.8888151335736438341","404.8888151335736438341","314.8888151335736438341","494.8888151335736438341"
"69616059","119","0","-1","116.8639875801429184321","2","1","206.8639875801429184321","4","296.8639875801429184321","9","386.8639875801429184321","8","3","271","116.8639875801429184321","296.8639875801429184321","206.8639875801429184321","386.8639875801429184321","206.8639875801429184321","386.8639875801429184321","296.8639875801429184321","476.8639875801429184321"
"69616059","120","0","-1","-146.0415590754806771656","3","-1","33.9584409245193228344","1","-56.0415590754806771656","5","123.9584409245193228344","7","2","405","-146.0415590754806771656","33.9584409245193228344","-56.0415590754806771656","123.9584409245193228344","-56.0415590754806771656","123.9584409245193228344","33.9584409245193228344","213.9584409245193228344"
"69616059","121","0","1","163.2967677184606145602","1","1","343.2967677184606145602","9","73.2967677184606145602","3","253.2967677184606145602","4","3","82","73.2967677184606145602","253.2967677184606145602","163.2967677184606145602","343.2967677184606145602","163.2967677184606145602","343.2967677184606145602","253.2967677184606145602","433.2967677184606145602"
"69616059","122","0","1","84.5862255093143744489","3","1","264.5862255093143744489","4","-5.4137744906856255511","4","174.5862255093143744489","8","6","597","-5.4137744906856255511","174.5862255093143744489","84.5862255093143744489","264.5862255093143744489","84.5862255093143744489","264.5862255093143744489","174.5862255093143744489","354.5862255093143744489"
"69616059","123","0","-1","-118.86917133323595408","8","-1","61.13082866676404592","4","-28.86917133323595408","2","151.13082866676404592","4","5","364","-118.86917133323595408","61.13082866676404592","-28.86917133323595408","151.13082866676404592","-28.86917133323595408","151.13082866676404592","61.13082866676404592","241.13082866676404592"
"69616059","124","0","1","144.8809424030783077342","1","1","324.8809424030782793125","3","54.8809424030783077342","3","234.8809424030783077342","9","3","1179","54.8809424030783077342","234.8809424030783077342","144.8809424030783077342","324.8809424030782793125","144.8809424030783077342","324.8809424030782793125","234.8809424030783077342","414.8809424030782793125"
"69616059","125","0","-1","-60.2250856161641650033","1","-1","119.7749143838358349967","3","29.7749143838358349967","4","209.7749143838358349967","7","3","0","-60.2250856161641650033","119.7749143838358349967","29.7749143838358349967","209.7749143838358349967","29.7749143838358349967","209.7749143838358349967","119.7749143838358349967","299.7749143838358349967"
"69616059","126","0","-1","-83.3513615614155725098","3","1","6.6486384385844274902","9","96.6486384385844274902","4","186.6486384385844417011","5","1","828","-83.3513615614155725098","96.6486384385844274902","6.6486384385844274902","186.6486384385844417011","6.6486384385844274902","186.6486384385844417011","96.6486384385844274902","276.6486384385844417011"
"69616059","127","0","-1","-147.9467118549968063235","2","1","-57.9467118549968063235","1","32.0532881450031936765","2","122.0532881450031936765","6","6","50","-147.9467118549968063235","32.0532881450031936765","-57.9467118549968063235","122.0532881450031936765","-57.9467118549968063235","122.0532881450031936765","32.0532881450031936765","212.0532881450031936765"
"69616059","128","0","-1","84.5965007377314464065","8","-1","264.5965007377314464065","1","174.5965007377314464065","9","354.5965007377314464065","7","6","821","84.5965007377314464065","264.5965007377314464065","174.5965007377314464065","354.5965007377314464065","174.5965007377314464065","354.5965007377314464065","264.5965007377314464065","444.5965007377314464065"
"69616059","129","0","1","168.8165726556481445186","9","1","348.8165726556481445186","3","78.8165726556481445186","6","258.8165726556481445186","7","6","368","78.8165726556481445186","258.8165726556481445186","168.8165726556481445186","348.8165726556481445186","168.8165726556481445186","348.8165726556481445186","258.8165726556481445186","438.8165726556481445186"
"69616059","130","0","1","50.8657665971819596962","2","1","230.8657665971819596962","9","-39.1342334028180403038","2","140.8657665971819596962","1","7","3679","-39.1342334028180403038","140.8657665971819596962","50.8657665971819596962","230.8657665971819596962","50.8657665971819596962","230.8657665971819596962","140.8657665971819596962","320.8657665971819596962"
"69616059","131","0","1","21.9740991368829554631","4","1","201.9740991368829554631","2","-68.0259008631170445369","8","111.9740991368829554631","3","1","4126","-68.0259008631170445369","111.9740991368829554631","21.9740991368829554631","201.9740991368829554631","21.9740991368829554631","201.9740991368829554631","111.9740991368829554631","291.9740991368829554631"
"69616059","132","0","-1","-142.4440804315833588589","1","1","-52.4440804315833588589","8","37.5559195684166411411","2","127.5559195684166411411","4","7","665","-142.4440804315833588589","37.5559195684166411411","-52.4440804315833588589","127.5559195684166411411","-52.4440804315833588589","127.5559195684166411411","37.5559195684166411411","217.5559195684166411411"
"69616059","133","0","1","122.772639797249013327","8","1","302.7726397972489849053","4","32.772639797249013327","8","212.772639797249013327","9","2","338","32.772639797249013327","212.772639797249013327","122.772639797249013327","302.7726397972489849053","122.772639797249013327","302.7726397972489849053","212.772639797249013327","392.7726397972489849053"
"69616059","134","0","-1","7.4998650670749782421","9","-1","187.4998650670749782421","9","97.4998650670749782421","1","277.4998650670750066638","5","0","3801","7.4998650670749782421","187.4998650670749782421","97.4998650670749782421","277.4998650670750066638","97.4998650670749782421","277.4998650670750066638","187.4998650670749782421","367.4998650670750066638"
"69616059","135","0","1","74.5364649231863438672","9","1","254.5364649231863438672","2","-15.4635350768136561328","4","164.5364649231863438672","4","7","1823","-15.4635350768136561328","164.5364649231863438672","74.5364649231863438672","254.5364649231863438672","74.5364649231863438672","254.5364649231863438672","164.5364649231863438672","344.5364649231863722889"
"69616059","136","0","-1","-107.092323621523647148","8","1","-17.092323621523647148","3","72.907676378476352852","9","162.9076763784763670628","8","0","3512","-107.092323621523647148","72.907676378476352852","-17.092323621523647148","162.9076763784763670628","-17.092323621523647148","162.9076763784763670628","72.907676378476352852","252.9076763784763670628"
"69616059","137","0","-1","111.8705814173143835433","9","1","201.8705814173143835433","9","291.8705814173143835433","4","381.8705814173143835433","9","2","2166","111.8705814173143835433","291.8705814173143835433","201.8705814173143835433","381.8705814173143835433","201.8705814173143835433","381.8705814173143835433","291.8705814173143835433","471.8705814173143835433"
"69616059","138","0","-1","-171.5859852525372843957","4","1","-81.5859852525372843957","5","8.4140147474627156043","5","98.4140147474627156043","5","7","62","-171.5859852525372843957","8.4140147474627156043","-81.5859852525372843957","98.4140147474627156043","-81.5859852525372843957","98.4140147474627156043","8.4140147474627156043","188.4140147474627156043"
"69616059","139","0","-1","77.0850686861865597166","6","1","167.0850686861865597166","4","257.0850686861865597166","6","347.0850686861865597166","6","6","1033","77.0850686861865597166","257.0850686861865597166","167.0850686861865597166","347.0850686861865597166","167.0850686861865597166","347.0850686861865597166","257.0850686861865597166","437.0850686861865597166"
"69616059","140","0","1","57.4497823853627096469","1","1","237.4497823853627096469","1","-32.5502176146372903531","1","147.4497823853627096469","2","7","2758","-32.5502176146372903531","147.4497823853627096469","57.4497823853627096469","237.4497823853627096469","57.4497823853627096469","237.4497823853627096469","147.4497823853627096469","327.4497823853627096469"
"69616059","141","0","1","1.9465333344290343121","9","1","181.9465333344290343121","5","-88.0534666655709656879","7","91.9465333344290343121","1","4","2713","-88.0534666655709656879","91.9465333344290343121","1.9465333344290343121","181.9465333344290343121","1.9465333344290343121","181.9465333344290343121","91.9465333344290343121","271.9465333344290343121"
"69616059","142","0","1","98.2748069680004334714","1","1","278.2748069680004618931","8","8.2748069680004334714","2","188.2748069680004334714","7","1","7417","8.2748069680004334714","188.2748069680004334714","98.2748069680004334714","278.2748069680004618931","98.2748069680004334714","278.2748069680004618931","188.2748069680004334714","368.2748069680004618931"
"69616059","143","0","-1","131.5024688354466206874","6","-1","311.5024688354466206874","6","221.5024688354466206874","6","401.5024688354466206874","6","2","50","131.5024688354466206874","311.5024688354466206874","221.5024688354466206874","401.5024688354466206874","221.5024688354466206874","401.5024688354466206874","311.5024688354466206874","491.5024688354466206874"
"69616059","144","0","1","-87.5652613950812508392","5","1","92.4347386049187491608","3","-177.5652613950812508392","5","2.4347386049187491608","1","1","752","-177.5652613950812508392","2.4347386049187491608","-87.5652613950812508392","92.4347386049187491608","-87.5652613950812508392","92.4347386049187491608","2.4347386049187491608","182.4347386049187491608"
"69616059","145","0","-1","13.3472933697857456536","7","-1","193.3472933697857456536","4","103.3472933697857456536","9","283.3472933697857456536","9","1","3529","13.3472933697857456536","193.3472933697857456536","103.3472933697857456536","283.3472933697857456536","103.3472933697857456536","283.3472933697857456536","193.3472933697857456536","373.3472933697857456536"
"69616059","146","0","1","118.2049563639343148225","3","1","298.2049563639343432442","7","28.2049563639343148225","6","208.2049563639343148225","2","2","83","28.2049563639343148225","208.2049563639343148225","118.2049563639343148225","298.2049563639343432442","118.2049563639343148225","298.2049563639343432442","208.2049563639343148225","388.2049563639343432442"
"69616059","147","0","-1","-102.5949847238592269605","1","1","-12.5949847238592269605","5","77.4050152761407730395","3","167.4050152761407730395","6","0","809","-102.5949847238592269605","77.4050152761407730395","-12.5949847238592269605","167.4050152761407730395","-12.5949847238592269605","167.4050152761407730395","77.4050152761407730395","257.4050152761407730395"
"69616059","148","0","1","-73.0890279689545252495","1","1","106.9109720310454747505","4","-163.0890279689545252495","5","16.9109720310454747505","8","0","3392","-163.0890279689545252495","16.9109720310454747505","-73.0890279689545252495","106.9109720310454747505","-73.0890279689545252495","106.9109720310454747505","16.9109720310454747505","196.9109720310454747505"
"69616059","149","0","-1","-115.9420612957193696957","9","-1","64.0579387042806303043","8","-25.9420612957193696957","4","154.0579387042806160935","1","6","28637","-115.9420612957193696957","64.0579387042806303043","-25.9420612957193696957","154.0579387042806160935","-25.9420612957193696957","154.0579387042806160935","64.0579387042806303043","244.0579387042806160935"
"69616059","150","0","-1","175.1695112965929865823","8","1","265.1695112965929865823","6","355.1695112965929865823","8","445.1695112965929865823","7","6","648","175.1695112965929865823","355.1695112965929865823","265.1695112965929865823","445.1695112965929865823","265.1695112965929865823","445.1695112965929865823","355.1695112965929865823","535.1695112965929865823"
"69616059","151","0","-1","-65.5207569537499807666","3","1","24.4792430462500192334","5","114.4792430462500192334","8","204.4792430462500192334","5","6","527","-65.5207569537499807666","114.4792430462500192334","24.4792430462500192334","204.4792430462500192334","24.4792430462500192334","204.4792430462500192334","114.4792430462500192334","294.4792430462500192334"
"69616059","152","0","1","-30.6246932271459826325","4","1","149.3753067728540031567","5","-120.6246932271459826325","4","59.3753067728540173675","2","6","917","-120.6246932271459826325","59.3753067728540173675","-30.6246932271459826325","149.3753067728540031567","-30.6246932271459826325","149.3753067728540031567","59.3753067728540173675","239.3753067728540031567"
"69616059","153","0","-1","19.0367928703866766682","5","-1","199.0367928703866766682","5","109.0367928703866766682","6","289.0367928703866482465","9","7","2134","19.0367928703866766682","199.0367928703866766682","109.0367928703866766682","289.0367928703866482465","109.0367928703866766682","289.0367928703866482465","199.0367928703866766682","379.0367928703866482465"
"69616059","154","0","-1","-83.1061691006427025741","9","-1","96.8938308993572974259","6","6.8938308993572974259","3","186.8938308993572832151","1","7","48261","-83.1061691006427025741","96.8938308993572974259","6.8938308993572974259","186.8938308993572832151","6.8938308993572974259","186.8938308993572832151","96.8938308993572974259","276.8938308993572832151"
"69616059","155","0","1","55.7913305577336018359","5","1","235.7913305577336018359","9","-34.2086694422663981641","1","145.7913305577336018359","9","7","114","-34.2086694422663981641","145.7913305577336018359","55.7913305577336018359","235.7913305577336018359","55.7913305577336018359","235.7913305577336018359","145.7913305577336018359","325.7913305577336018359"
"69616059","156","0","1","107.9677950306720504159","6","1","287.9677950306720504159","3","17.9677950306720504159","2","197.9677950306720504159","9","7","1265","17.9677950306720504159","197.9677950306720504159","107.9677950306720504159","287.9677950306720504159","107.9677950306720504159","287.9677950306720504159","197.9677950306720504159","377.9677950306720504159"
"69616059","157","0","-1","-75.2888933884186855039","7","1","14.7111066115813144961","8","104.7111066115813144961","3","194.711106611581328707","2","7","148","-75.2888933884186855039","104.7111066115813144961","14.7111066115813144961","194.711106611581328707","14.7111066115813144961","194.711106611581328707","104.7111066115813144961","284.711106611581328707"
"69616059","158","0","1","-78.69650132690941291","5","1","101.30349867309058709","2","-168.69650132690941291","4","11.30349867309058709","3","0","365","-168.69650132690941291","11.30349867309058709","-78.69650132690941291","101.30349867309058709","-78.69650132690941291","101.30349867309058709","11.30349867309058709","191.30349867309058709"
"69616059","159","0","-1","-86.4065211793423060271","5","1","3.5934788206576939729","3","93.5934788206576939729","2","183.5934788206577081837","8","1","2582","-86.4065211793423060271","93.5934788206576939729","3.5934788206576939729","183.5934788206577081837","3.5934788206576939729","183.5934788206577081837","93.5934788206576939729","273.5934788206577081837"
"69616059","160","0","1","121.7282920451202414824","9","1","301.7282920451202699041","4","31.7282920451202414824","8","211.7282920451202414824","2","0","205","31.7282920451202414824","211.7282920451202414824","121.7282920451202414824","301.7282920451202699041","121.7282920451202414824","301.7282920451202699041","211.7282920451202414824","391.7282920451202699041"
"69616059","161","0","-1","-174.2630259865576078937","6","1","-84.2630259865576078937","6","5.7369740134423921063","2","95.7369740134423921063","6","3","4355","-174.2630259865576078937","5.7369740134423921063","-84.2630259865576078937","95.7369740134423921063","-84.2630259865576078937","95.7369740134423921063","5.7369740134423921063","185.7369740134423921063"
"69616059","162","0","-1","138.0424445956113004286","9","1","228.0424445956113004286","7","318.0424445956113004286","7","408.0424445956113004286","2","1","6821","138.0424445956113004286","318.0424445956113004286","228.0424445956113004286","408.0424445956113004286","228.0424445956113004286","408.0424445956113004286","318.0424445956113004286","498.0424445956113004286"
"69616059","163","0","-1","-110.5452329596842702131","2","1","-20.5452329596842702131","7","69.4547670403157297869","1","159.4547670403157439978","8","5","943","-110.5452329596842702131","69.4547670403157297869","-20.5452329596842702131","159.4547670403157439978","-20.5452329596842702131","159.4547670403157439978","69.4547670403157297869","249.4547670403157439978"
"69616059","164","0","-1","-125.5418280105902510968","3","-1","54.4581719894097489032","4","-35.5418280105902510968","1","144.4581719894097489032","9","3","1410","-125.5418280105902510968","54.4581719894097489032","-35.5418280105902510968","144.4581719894097489032","-35.5418280105902510968","144.4581719894097489032","54.4581719894097489032","234.4581719894097489032"
"69616059","165","0","-1","144.075633726100363674","1","-1","324.075633726100363674","7","234.075633726100363674","5","414.075633726100363674","2","1","883","144.075633726100363674","324.075633726100363674","234.075633726100363674","414.075633726100363674","234.075633726100363674","414.075633726100363674","324.075633726100363674","504.075633726100363674"
"69616059","166","0","1","184.7528961474897641892","5","1","364.7528961474897641892","7","94.7528961474897641892","1","274.7528961474897641892","4","7","2266","94.7528961474897641892","274.7528961474897641892","184.7528961474897641892","364.7528961474897641892","184.7528961474897641892","364.7528961474897641892","274.7528961474897641892","454.7528961474897641892"
"69616059","167","0","-1","-162.8167861008124361888","4","1","-72.8167861008124361888","1","17.1832138991875638112","3","107.1832138991875638112","2","1","196","-162.8167861008124361888","17.1832138991875638112","-72.8167861008124361888","107.1832138991875638112","-72.8167861008124361888","107.1832138991875638112","17.1832138991875638112","197.1832138991875638112"
"69616059","168","0","-1","-23.2205276384997603145","1","-1","156.7794723615002396855","9","66.7794723615002396855","6","246.7794723615002396855","2","1","806","-23.2205276384997603145","156.7794723615002396855","66.7794723615002396855","246.7794723615002396855","66.7794723615002396855","246.7794723615002396855","156.7794723615002396855","336.7794723615002112638"
"69616059","169","0","-1","-60.6002646313515072052","2","-1","119.3997353686484927948","5","29.3997353686484927948","4","209.3997353686484927948","4","1","317","-60.6002646313515072052","119.3997353686484927948","29.3997353686484927948","209.3997353686484927948","29.3997353686484927948","209.3997353686484927948","119.3997353686484927948","299.3997353686485212165"
