"subject","trial_number","Cross_position","Circle_1","Position_1","Color_1","Circle_2","Position_2","Color_2","Position_3","Color_3","Position_4","Color_4","p_confidence","response_color","response_time","angle_1","angle_2","angle_3","angle_4","angle_1_cue","angle_2_cue","angle_3_cue","angle_4_cue"
"988074894","3","0","1","35.1056645100716480101","1","1","215.1056645100716480101","7","125.1056645100716480101","5","305.1056645100716195884","1","1","6","859","35.1056645100716480101","215.1056645100716480101","125.1056645100716480101","305.1056645100716195884","125.1056645100716480101","305.1056645100716195884","215.1056645100716480101","395.1056645100716195884"
"988074894","3","0","1","35.1056645100716480101","1","1","215.1056645100716480101","7","125.1056645100716480101","5","305.1056645100716195884","1","3","4","31586","35.1056645100716480101","215.1056645100716480101","125.1056645100716480101","305.1056645100716195884","125.1056645100716480101","305.1056645100716195884","215.1056645100716480101","395.1056645100716195884"
"988074894","3","0","1","35.1056645100716480101","1","1","215.1056645100716480101","7","125.1056645100716480101","5","305.1056645100716195884","1","6","5","956","35.1056645100716480101","215.1056645100716480101","125.1056645100716480101","305.1056645100716195884","125.1056645100716480101","305.1056645100716195884","215.1056645100716480101","395.1056645100716195884"
"988074894","3","0","1","35.1056645100716480101","1","1","215.1056645100716480101","7","125.1056645100716480101","5","305.1056645100716195884","1","6","8","1744","35.1056645100716480101","215.1056645100716480101","125.1056645100716480101","305.1056645100716195884","125.1056645100716480101","305.1056645100716195884","215.1056645100716480101","395.1056645100716195884"
"988074894","3","0","1","35.1056645100716480101","1","1","215.1056645100716480101","7","125.1056645100716480101","5","305.1056645100716195884","1","5","9","1197","35.1056645100716480101","215.1056645100716480101","125.1056645100716480101","305.1056645100716195884","125.1056645100716480101","305.1056645100716195884","215.1056645100716480101","395.1056645100716195884"
"988074894","4","0","1","147.3240841383403108011","2","1","327.3240841383403108011","6","237.3240841383403108011","4","417.3240841383403108011","7","6","5","3002","147.3240841383403108011","327.3240841383403108011","237.3240841383403108011","417.3240841383403108011","237.3240841383403108011","417.3240841383403108011","327.3240841383403108011","507.3240841383403108011"
"988074894","4","0","1","147.3240841383403108011","2","1","327.3240841383403108011","6","237.3240841383403108011","4","417.3240841383403108011","7","4","7","854","147.3240841383403108011","327.3240841383403108011","237.3240841383403108011","417.3240841383403108011","237.3240841383403108011","417.3240841383403108011","327.3240841383403108011","507.3240841383403108011"
"988074894","4","0","1","147.3240841383403108011","2","1","327.3240841383403108011","6","237.3240841383403108011","4","417.3240841383403108011","7","2","9","878","147.3240841383403108011","327.3240841383403108011","237.3240841383403108011","417.3240841383403108011","237.3240841383403108011","417.3240841383403108011","327.3240841383403108011","507.3240841383403108011"
"988074894","4","0","1","147.3240841383403108011","2","1","327.3240841383403108011","6","237.3240841383403108011","4","417.3240841383403108011","7","3","1","1285","147.3240841383403108011","327.3240841383403108011","237.3240841383403108011","417.3240841383403108011","237.3240841383403108011","417.3240841383403108011","327.3240841383403108011","507.3240841383403108011"
"988074894","4","0","1","147.3240841383403108011","2","1","327.3240841383403108011","6","237.3240841383403108011","4","417.3240841383403108011","7","6","6","1671","147.3240841383403108011","327.3240841383403108011","237.3240841383403108011","417.3240841383403108011","237.3240841383403108011","417.3240841383403108011","327.3240841383403108011","507.3240841383403108011"
"988074894","4","0","1","147.3240841383403108011","2","1","327.3240841383403108011","6","237.3240841383403108011","4","417.3240841383403108011","7","2","8","1033","147.3240841383403108011","327.3240841383403108011","237.3240841383403108011","417.3240841383403108011","237.3240841383403108011","417.3240841383403108011","327.3240841383403108011","507.3240841383403108011"
