,stimulus_radius,central_radius,peripheral_radius,build,date,time,subject,group,blockcode,blocknum,trialcode,trialnum,response,correct,latency,subject.1,trial_number,sequence_number,order_num,trial_type,Cross_position,Circle_1,Position_1,Color_1,Circle_2,Position_2,Color_2,Position_3,Color_3,Position_4,Color_4,similarity,response_time,angle_1,angle_2,angle_3,angle_4,angle_1_cue,angle_2_cue,angle_3_cue,angle_4_cue,catch_vals,ratio_pxpermm,screen_size_x,screen_size_y,viewer_distance,line_size,calibration_image_size,DVA_to_distance,ratio_pxpermm.1,radius_F,radius_P,r_F,peripheral_scale,bin1,bin2,eccen_type,noncompliant
4859,1,1,10,6.2.1,27-08-20,01:12:25,232984941,272708720,experiment,257,centermouse,4,centersquare,0,815,232984941,234,216,94,during,0,-1,-3.118594776,#AA00FF,-1,176.8814052,#FFAA00,0,0,0,0,5,3673,-3.118594776,176.8814052,176.8814052,-3.118594776,86.88140522,266.8814052,266.8814052,86.88140522,NA,4.1471962616822430903px,462.9633802816901493316px,260.4169014084507125517px,680.7188379,82.9439252336448618053px,13594.391999999999825377px,11.88198726,4.1471962616822430903px,49.2769331653176934083px,492.7693316531769482935px,49.2769331653176934083px,4.5,NA,NA,FF,0
4860,1,1,10,6.2.1,27-08-20,01:12:25,232984941,272708720,experiment,258,centermouse,4,centersquare,0,755,232984941,235,13,134,during,0,-1,-29.86613056,#FF00AA,-1,150.1338694,#FF00AA,0,0,0,0,0,1104,-29.86613056,150.1338694,150.1338694,-29.86613056,60.13386944,240.1338694,240.1338694,60.13386944,NA,4.1471962616822430903px,462.9633802816901493316px,260.4169014084507125517px,680.7188379,82.9439252336448618053px,13594.391999999999825377px,11.88198726,4.1471962616822430903px,49.2769331653176934083px,492.7693316531769482935px,49.2769331653176934083px,4.5,NA,NA,FF,0
4862,1,1,10,6.2.1,27-08-20,01:12:25,232984941,272708720,experiment,260,centermouse,4,centersquare,0,745,232984941,237,99,143,during,0,-1,22.8235316,#FFAA00,-1,202.8235316,#00FF00,0,0,0,0,5,1461,22.8235316,202.8235316,202.8235316,22.8235316,112.8235316,292.8235316,292.8235316,112.8235316,NA,4.1471962616822430903px,462.9633802816901493316px,260.4169014084507125517px,680.7188379,82.9439252336448618053px,13594.391999999999825377px,11.88198726,4.1471962616822430903px,49.2769331653176934083px,492.7693316531769482935px,49.2769331653176934083px,4.5,NA,NA,FF,0
4866,1,1,10,6.2.1,27-08-20,01:12:25,232984941,272708720,experiment,264,centermouse,4,centersquare,0,729,232984941,241,202,158,during,0,-1,-9.136924273,#FFAA00,-1,170.8630757,#FF0000,0,0,0,0,3,1270,-9.136924273,170.8630757,170.8630757,-9.136924273,80.86307573,260.8630757,260.8630757,80.86307573,NA,4.1471962616822430903px,462.9633802816901493316px,260.4169014084507125517px,680.7188379,82.9439252336448618053px,13594.391999999999825377px,11.88198726,4.1471962616822430903px,49.2769331653176934083px,492.7693316531769482935px,49.2769331653176934083px,4.5,NA,NA,FF,0
19618,1,1,10,6.2.1,22-09-20,08:57:56,864988325,289244427,experiment,18,centermouse,4,centersquare,0,2262,864988325,5,151,56,during,0,-1,-29.23203717,#FF0000,-1,150.7679628,#FFAA00,0,0,0,0,7,3586,-29.23203717,150.7679628,150.7679628,-29.23203717,60.76796283,240.7679628,240.7679628,60.76796283,NA,3.7383177570093462094px,427.9999999999999431566px,240.7499999999999715783px,645.3551247,74.766355140186931294px,13594.391999999999825377px,11.26471157,3.7383177570093462094px,42.1110713074716898063px,421.1107130747168980633px,42.1110713074716898063px,4.5,NA,NA,FF,0
19620,1,1,10,6.2.1,22-09-20,08:57:56,864988325,289244427,experiment,20,centermouse,4,centersquare,0,935,864988325,6,229,40,during,0,-1,-29.67655588,#AAFF00,-1,150.3234441,#00FF00,0,0,0,0,5,2561,-29.67655588,150.3234441,150.3234441,-29.67655588,60.32344412,240.3234441,240.3234441,60.32344412,NA,3.7383177570093462094px,427.9999999999999431566px,240.7499999999999715783px,645.3551247,74.766355140186931294px,13594.391999999999825377px,11.26471157,3.7383177570093462094px,42.1110713074716898063px,421.1107130747168980633px,42.1110713074716898063px,4.5,NA,NA,FF,0
19622,1,1,10,6.2.1,22-09-20,08:57:56,864988325,289244427,experiment,22,centermouse,4,centersquare,0,839,864988325,8,36,26,during,0,-1,-24.67254488,#AA00FF,-1,155.3274551,#00FFA9,0,0,0,0,7,3689,-24.67254488,155.3274551,155.3274551,-24.67254488,65.32745512,245.3274551,245.3274551,65.32745512,NA,3.7383177570093462094px,427.9999999999999431566px,240.7499999999999715783px,645.3551247,74.766355140186931294px,13594.391999999999825377px,11.26471157,3.7383177570093462094px,42.1110713074716898063px,421.1107130747168980633px,42.1110713074716898063px,4.5,NA,NA,FF,0
19624,1,1,10,6.2.1,22-09-20,08:57:56,864988325,289244427,experiment,24,centermouse,4,centersquare,0,710,864988325,10,40,154,during,0,-1,12.84886507,#00FFA9,-1,192.8488651,#0000FF,0,0,0,0,6,1003,12.84886507,192.8488651,192.8488651,12.84886507,102.8488651,282.8488651,282.8488651,102.8488651,NA,3.7383177570093462094px,427.9999999999999431566px,240.7499999999999715783px,645.3551247,74.766355140186931294px,13594.391999999999825377px,11.26471157,3.7383177570093462094px,42.1110713074716898063px,421.1107130747168980633px,42.1110713074716898063px,4.5,NA,NA,FF,0
19627,1,1,10,6.2.1,22-09-20,08:57:56,864988325,289244427,experiment,27,centermouse,4,centersquare,0,384,864988325,13,162,133,during,0,-1,13.24436911,#FF0000,-1,193.2443691,#00FF00,0,0,0,0,7,699,13.24436911,193.2443691,193.2443691,13.24436911,103.2443691,283.2443691,283.2443691,103.2443691,NA,3.7383177570093462094px,427.9999999999999431566px,240.7499999999999715783px,645.3551247,74.766355140186931294px,13594.391999999999825377px,11.26471157,3.7383177570093462094px,42.1110713074716898063px,421.1107130747168980633px,42.1110713074716898063px,4.5,NA,NA,FF,0
19629,1,1,10,6.2.1,22-09-20,08:57:56,864988325,289244427,experiment,29,centermouse,4,centersquare,0,603,864988325,15,102,217,during,0,-1,-14.68163891,#AAFF00,-1,165.3183611,#00FFA9,0,0,0,0,5,1426,-14.68163891,165.3183611,165.3183611,-14.68163891,75.31836109,255.3183611,255.3183611,75.31836109,NA,3.7383177570093462094px,427.9999999999999431566px,240.7499999999999715783px,645.3551247,74.766355140186931294px,13594.391999999999825377px,11.26471157,3.7383177570093462094px,42.1110713074716898063px,421.1107130747168980633px,42.1110713074716898063px,4.5,NA,NA,FF,0
19633,1,1,10,6.2.1,22-09-20,08:57:56,864988325,289244427,experiment,33,centermouse,4,centersquare,0,542,864988325,19,129,228,during,0,-1,-21.69004478,#00FFA9,-1,158.3099552,#FF0000,0,0,0,0,7,462,-21.69004478,158.3099552,158.3099552,-21.69004478,68.30995522,248.3099552,248.3099552,68.30995522,NA,3.7383177570093462094px,427.9999999999999431566px,240.7499999999999715783px,645.3551247,74.766355140186931294px,13594.391999999999825377px,11.26471157,3.7383177570093462094px,42.1110713074716898063px,421.1107130747168980633px,42.1110713074716898063px,4.5,NA,NA,FF,0
19635,1,1,10,6.2.1,22-09-20,08:57:56,864988325,289244427,experiment,35,centermouse,4,centersquare,0,438,864988325,21,155,140,during,0,-1,10.00329364,#0000FF,-1,190.0032936,#00FFA9,0,0,0,0,6,897,10.00329364,190.0032936,190.0032936,10.00329364,100.0032936,280.0032936,280.0032936,100.0032936,NA,3.7383177570093462094px,427.9999999999999431566px,240.7499999999999715783px,645.3551247,74.766355140186931294px,13594.391999999999825377px,11.26471157,3.7383177570093462094px,42.1110713074716898063px,421.1107130747168980633px,42.1110713074716898063px,4.5,NA,NA,FF,0
19636,1,1,10,6.2.1,22-09-20,08:57:56,864988325,289244427,experiment,36,centermouse,4,centersquare,0,667,864988325,22,112,89,during,0,-1,-6.682372609,#AA00FF,-1,173.3176274,#FF0000,0,0,0,0,7,1060,-6.682372609,173.3176274,173.3176274,-6.682372609,83.31762739,263.3176274,263.3176274,83.31762739,NA,3.7383177570093462094px,427.9999999999999431566px,240.7499999999999715783px,645.3551247,74.766355140186931294px,13594.391999999999825377px,11.26471157,3.7383177570093462094px,42.1110713074716898063px,421.1107130747168980633px,42.1110713074716898063px,4.5,NA,NA,FF,0
19638,1,1,10,6.2.1,22-09-20,08:57:56,864988325,289244427,experiment,38,centermouse,4,centersquare,0,734,864988325,23,174,7,during,0,-1,-27.90656949,#00FFA9,-1,152.0934305,#00FF00,0,0,0,0,7,919,-27.90656949,152.0934305,152.0934305,-27.90656949,62.09343051,242.0934305,242.0934305,62.09343051,NA,3.7383177570093462094px,427.9999999999999431566px,240.7499999999999715783px,645.3551247,74.766355140186931294px,13594.391999999999825377px,11.26471157,3.7383177570093462094px,42.1110713074716898063px,421.1107130747168980633px,42.1110713074716898063px,4.5,NA,NA,FF,0
19647,1,1,10,6.2.1,22-09-20,08:57:56,864988325,289244427,experiment,47,centermouse,4,centersquare,0,615,864988325,32,131,118,during,0,-1,20.66178817,#FFAA00,-1,200.6617882,#00A9FF,0,0,0,0,7,895,20.66178817,200.6617882,200.6617882,20.66178817,110.6617882,290.6617882,290.6617882,110.6617882,NA,3.7383177570093462094px,427.9999999999999431566px,240.7499999999999715783px,645.3551247,74.766355140186931294px,13594.391999999999825377px,11.26471157,3.7383177570093462094px,42.1110713074716898063px,421.1107130747168980633px,42.1110713074716898063px,4.5,NA,NA,FF,0
19650,1,1,10,6.2.1,22-09-20,08:57:56,864988325,289244427,experiment,50,centermouse,4,centersquare,0,363,864988325,35,213,182,during,0,-1,17.02842172,#00A9FF,-1,197.0284217,#0000FF,0,0,0,0,5,1344,17.02842172,197.0284217,197.0284217,17.02842172,107.0284217,287.0284217,287.0284217,107.0284217,NA,3.7383177570093462094px,427.9999999999999431566px,240.7499999999999715783px,645.3551247,74.766355140186931294px,13594.391999999999825377px,11.26471157,3.7383177570093462094px,42.1110713074716898063px,421.1107130747168980633px,42.1110713074716898063px,4.5,NA,NA,FF,0
19657,1,1,10,6.2.1,22-09-20,08:57:56,864988325,289244427,experiment,57,centermouse,4,centersquare,0,409,864988325,42,91,112,during,0,-1,-20.05486754,#00A9FF,-1,159.9451325,#AA00FF,0,0,0,0,7,558,-20.05486754,159.9451325,159.9451325,-20.05486754,69.94513246,249.9451325,249.9451325,69.94513246,NA,3.7383177570093462094px,427.9999999999999431566px,240.7499999999999715783px,645.3551247,74.766355140186931294px,13594.391999999999825377px,11.26471157,3.7383177570093462094px,42.1110713074716898063px,421.1107130747168980633px,42.1110713074716898063px,4.5,NA,NA,FF,0
19661,1,1,10,6.2.1,22-09-20,08:57:56,864988325,289244427,experiment,61,centermouse,4,centersquare,0,383,864988325,46,89,238,during,0,-1,-22.96520184,#00A9FF,-1,157.0347982,#FF00AA,0,0,0,0,7,530,-22.96520184,157.0347982,157.0347982,-22.96520184,67.03479816,247.0347982,247.0347982,67.03479816,NA,3.7383177570093462094px,427.9999999999999431566px,240.7499999999999715783px,645.3551247,74.766355140186931294px,13594.391999999999825377px,11.26471157,3.7383177570093462094px,42.1110713074716898063px,421.1107130747168980633px,42.1110713074716898063px,4.5,NA,NA,FF,0
19667,1,1,10,6.2.1,22-09-20,08:57:56,864988325,289244427,experiment,67,centermouse,4,centersquare,0,347,864988325,52,62,220,during,0,-1,27.99888461,#FF00AA,-1,207.9988846,#FF0000,0,0,0,0,7,702,27.99888461,207.9988846,207.9988846,27.99888461,117.9988846,297.9988846,297.9988846,117.9988846,NA,3.7383177570093462094px,427.9999999999999431566px,240.7499999999999715783px,645.3551247,74.766355140186931294px,13594.391999999999825377px,11.26471157,3.7383177570093462094px,42.1110713074716898063px,421.1107130747168980633px,42.1110713074716898063px,4.5,NA,NA,FF,0
19670,1,1,10,6.2.1,22-09-20,08:57:56,864988325,289244427,experiment,70,centermouse,4,centersquare,0,412,864988325,55,192,84,during,0,-1,-23.7572261,#FF0000,-1,156.2427739,#AA00FF,0,0,0,0,7,753,-23.7572261,156.2427739,156.2427739,-23.7572261,66.2427739,246.2427739,246.2427739,66.2427739,NA,3.7383177570093462094px,427.9999999999999431566px,240.7499999999999715783px,645.3551247,74.766355140186931294px,13594.391999999999825377px,11.26471157,3.7383177570093462094px,42.1110713074716898063px,421.1107130747168980633px,42.1110713074716898063px,4.5,NA,NA,FF,0
19672,1,1,10,6.2.1,22-09-20,08:57:56,864988325,289244427,experiment,72,centermouse,4,centersquare,0,464,864988325,57,109,158,during,0,-1,18.66217514,#FFAA00,-1,198.6621751,#FF0000,0,0,0,0,7,1431,18.66217514,198.6621751,198.6621751,18.66217514,108.6621751,288.6621751,288.6621751,108.6621751,NA,3.7383177570093462094px,427.9999999999999431566px,240.7499999999999715783px,645.3551247,74.766355140186931294px,13594.391999999999825377px,11.26471157,3.7383177570093462094px,42.1110713074716898063px,421.1107130747168980633px,42.1110713074716898063px,4.5,NA,NA,FF,0
19676,1,1,10,6.2.1,22-09-20,08:57:56,864988325,289244427,experiment,76,centermouse,4,centersquare,0,311,864988325,61,57,97,during,0,-1,-3.820497737,#AA00FF,-1,176.1795023,#00A9FF,0,0,0,0,7,465,-3.820497737,176.1795023,176.1795023,-3.820497737,86.17950226,266.1795023,266.1795023,86.17950226,NA,3.7383177570093462094px,427.9999999999999431566px,240.7499999999999715783px,645.3551247,74.766355140186931294px,13594.391999999999825377px,11.26471157,3.7383177570093462094px,42.1110713074716898063px,421.1107130747168980633px,42.1110713074716898063px,4.5,NA,NA,FF,0
19681,1,1,10,6.2.1,22-09-20,08:57:56,864988325,289244427,experiment,81,centermouse,4,centersquare,0,494,864988325,66,35,11,during,0,-1,-0.193774535,#AA00FF,-1,179.8062255,#AA00FF,0,0,0,0,2,2229,-0.193774535,179.8062255,179.8062255,-0.193774535,89.80622547,269.8062255,269.8062255,89.80622547,NA,3.7383177570093462094px,427.9999999999999431566px,240.7499999999999715783px,645.3551247,74.766355140186931294px,13594.391999999999825377px,11.26471157,3.7383177570093462094px,42.1110713074716898063px,421.1107130747168980633px,42.1110713074716898063px,4.5,NA,NA,FF,0
19682,1,1,10,6.2.1,22-09-20,08:57:56,864988325,289244427,experiment,82,centermouse,4,centersquare,0,453,864988325,67,81,152,during,0,-1,-29.87988011,#0000FF,-1,150.1201199,#00FF00,0,0,0,0,7,703,-29.87988011,150.1201199,150.1201199,-29.87988011,60.12011989,240.1201199,240.1201199,60.12011989,NA,3.7383177570093462094px,427.9999999999999431566px,240.7499999999999715783px,645.3551247,74.766355140186931294px,13594.391999999999825377px,11.26471157,3.7383177570093462094px,42.1110713074716898063px,421.1107130747168980633px,42.1110713074716898063px,4.5,NA,NA,FF,0
19686,1,1,10,6.2.1,22-09-20,08:57:56,864988325,289244427,experiment,86,centermouse,4,centersquare,0,750,864988325,71,228,29,during,0,-1,-9.674530965,#00FFA9,-1,170.325469,#AAFF00,0,0,0,0,7,502,-9.674530965,170.325469,170.325469,-9.674530965,80.32546903,260.325469,260.325469,80.32546903,NA,3.7383177570093462094px,427.9999999999999431566px,240.7499999999999715783px,645.3551247,74.766355140186931294px,13594.391999999999825377px,11.26471157,3.7383177570093462094px,42.1110713074716898063px,421.1107130747168980633px,42.1110713074716898063px,4.5,NA,NA,FF,0
19687,1,1,10,6.2.1,22-09-20,08:57:56,864988325,289244427,experiment,87,centermouse,4,centersquare,0,372,864988325,72,190,66,during,0,-1,17.12415921,#00FF00,-1,197.1241592,#FF0000,0,0,0,0,7,636,17.12415921,197.1241592,197.1241592,17.12415921,107.1241592,287.1241592,287.1241592,107.1241592,NA,3.7383177570093462094px,427.9999999999999431566px,240.7499999999999715783px,645.3551247,74.766355140186931294px,13594.391999999999825377px,11.26471157,3.7383177570093462094px,42.1110713074716898063px,421.1107130747168980633px,42.1110713074716898063px,4.5,NA,NA,FF,0
19690,1,1,10,6.2.1,22-09-20,08:57:56,864988325,289244427,experiment,90,centermouse,4,centersquare,0,275,864988325,75,207,179,during,0,-1,-5.213687391,#FFAA00,-1,174.7863126,#AA00FF,0,0,0,0,7,386,-5.213687391,174.7863126,174.7863126,-5.213687391,84.78631261,264.7863126,264.7863126,84.78631261,NA,3.7383177570093462094px,427.9999999999999431566px,240.7499999999999715783px,645.3551247,74.766355140186931294px,13594.391999999999825377px,11.26471157,3.7383177570093462094px,42.1110713074716898063px,421.1107130747168980633px,42.1110713074716898063px,4.5,NA,NA,FF,0
19693,1,1,10,6.2.1,22-09-20,08:57:56,864988325,289244427,experiment,93,centermouse,4,centersquare,0,455,864988325,77,87,25,during,0,-1,-16.13194822,#FF00AA,-1,163.8680518,#AA00FF,0,0,0,0,5,1381,-16.13194822,163.8680518,163.8680518,-16.13194822,73.86805178,253.8680518,253.8680518,73.86805178,NA,3.7383177570093462094px,427.9999999999999431566px,240.7499999999999715783px,645.3551247,74.766355140186931294px,13594.391999999999825377px,11.26471157,3.7383177570093462094px,42.1110713074716898063px,421.1107130747168980633px,42.1110713074716898063px,4.5,NA,NA,FF,0
19694,1,1,10,6.2.1,22-09-20,08:57:56,864988325,289244427,experiment,94,centermouse,4,centersquare,0,542,864988325,78,52,212,during,0,-1,-23.71190902,#00FFA9,-1,156.288091,#00A9FF,0,0,0,0,6,1453,-23.71190902,156.288091,156.288091,-23.71190902,66.28809098,246.288091,246.288091,66.28809098,NA,3.7383177570093462094px,427.9999999999999431566px,240.7499999999999715783px,645.3551247,74.766355140186931294px,13594.391999999999825377px,11.26471157,3.7383177570093462094px,42.1110713074716898063px,421.1107130747168980633px,42.1110713074716898063px,4.5,NA,NA,FF,0
19696,1,1,10,6.2.1,22-09-20,08:57:56,864988325,289244427,experiment,96,centermouse,4,centersquare,0,357,864988325,80,108,175,during,0,-1,-1.451764035,#AAFF00,-1,178.548236,#FF0000,0,0,0,0,7,545,-1.451764035,178.548236,178.548236,-1.451764035,88.54823597,268.548236,268.548236,88.54823597,NA,3.7383177570093462094px,427.9999999999999431566px,240.7499999999999715783px,645.3551247,74.766355140186931294px,13594.391999999999825377px,11.26471157,3.7383177570093462094px,42.1110713074716898063px,421.1107130747168980633px,42.1110713074716898063px,4.5,NA,NA,FF,0
19703,1,1,10,6.2.1,22-09-20,08:57:56,864988325,289244427,experiment,103,centermouse,4,centersquare,0,232,864988325,87,76,114,during,0,-1,3.036830861,#0000FF,-1,183.0368309,#AAFF00,0,0,0,0,7,424,3.036830861,183.0368309,183.0368309,3.036830861,93.03683086,273.0368309,273.0368309,93.03683086,NA,3.7383177570093462094px,427.9999999999999431566px,240.7499999999999715783px,645.3551247,74.766355140186931294px,13594.391999999999825377px,11.26471157,3.7383177570093462094px,42.1110713074716898063px,421.1107130747168980633px,42.1110713074716898063px,4.5,NA,NA,FF,0
19704,1,1,10,6.2.1,22-09-20,08:57:56,864988325,289244427,experiment,104,centermouse,4,centersquare,0,223,864988325,88,60,124,during,0,-1,15.87530046,#0000FF,-1,195.8753005,#FFAA00,0,0,0,0,7,465,15.87530046,195.8753005,195.8753005,15.87530046,105.8753005,285.8753005,285.8753005,105.8753005,NA,3.7383177570093462094px,427.9999999999999431566px,240.7499999999999715783px,645.3551247,74.766355140186931294px,13594.391999999999825377px,11.26471157,3.7383177570093462094px,42.1110713074716898063px,421.1107130747168980633px,42.1110713074716898063px,4.5,NA,NA,FF,0
19708,1,1,10,6.2.1,22-09-20,08:57:56,864988325,289244427,experiment,108,centermouse,4,centersquare,0,337,864988325,91,220,70,during,0,-1,23.56298012,#AAFF00,-1,203.5629801,#00A9FF,0,0,0,0,7,383,23.56298012,203.5629801,203.5629801,23.56298012,113.5629801,293.5629801,293.5629801,113.5629801,NA,3.7383177570093462094px,427.9999999999999431566px,240.7499999999999715783px,645.3551247,74.766355140186931294px,13594.391999999999825377px,11.26471157,3.7383177570093462094px,42.1110713074716898063px,421.1107130747168980633px,42.1110713074716898063px,4.5,NA,NA,FF,0
19709,1,1,10,6.2.1,22-09-20,08:57:56,864988325,289244427,experiment,109,centermouse,4,centersquare,0,273,864988325,92,222,94,during,0,-1,23.62647248,#AA00FF,-1,203.6264725,#FFAA00,0,0,0,0,7,366,23.62647248,203.6264725,203.6264725,23.62647248,113.6264725,293.6264725,293.6264725,113.6264725,NA,3.7383177570093462094px,427.9999999999999431566px,240.7499999999999715783px,645.3551247,74.766355140186931294px,13594.391999999999825377px,11.26471157,3.7383177570093462094px,42.1110713074716898063px,421.1107130747168980633px,42.1110713074716898063px,4.5,NA,NA,FF,0
19714,1,1,10,6.2.1,22-09-20,08:57:56,864988325,289244427,experiment,114,centermouse,4,centersquare,0,235,864988325,97,205,146,during,0,-1,-18.80233291,#0000FF,-1,161.1976671,#FF00AA,0,0,0,0,7,462,-18.80233291,161.1976671,161.1976671,-18.80233291,71.19766709,251.1976671,251.1976671,71.19766709,NA,3.7383177570093462094px,427.9999999999999431566px,240.7499999999999715783px,645.3551247,74.766355140186931294px,13594.391999999999825377px,11.26471157,3.7383177570093462094px,42.1110713074716898063px,421.1107130747168980633px,42.1110713074716898063px,4.5,NA,NA,FF,0
19716,1,1,10,6.2.1,22-09-20,08:57:56,864988325,289244427,experiment,116,centermouse,4,centersquare,0,265,864988325,99,94,191,during,0,-1,13.22557592,#00A9FF,-1,193.2255759,#AAFF00,0,0,0,0,7,899,13.22557592,193.2255759,193.2255759,13.22557592,103.2255759,283.2255759,283.2255759,103.2255759,NA,3.7383177570093462094px,427.9999999999999431566px,240.7499999999999715783px,645.3551247,74.766355140186931294px,13594.391999999999825377px,11.26471157,3.7383177570093462094px,42.1110713074716898063px,421.1107130747168980633px,42.1110713074716898063px,4.5,NA,NA,FF,0
19725,1,1,10,6.2.1,22-09-20,08:57:56,864988325,289244427,experiment,125,centermouse,4,centersquare,0,273,864988325,107,45,99,during,0,-1,4.952486864,#FF0000,-1,184.9524869,#00A9FF,0,0,0,0,7,450,4.952486864,184.9524869,184.9524869,4.952486864,94.95248686,274.9524869,274.9524869,94.95248686,NA,3.7383177570093462094px,427.9999999999999431566px,240.7499999999999715783px,645.3551247,74.766355140186931294px,13594.391999999999825377px,11.26471157,3.7383177570093462094px,42.1110713074716898063px,421.1107130747168980633px,42.1110713074716898063px,4.5,NA,NA,FF,0
19728,1,1,10,6.2.1,22-09-20,08:57:56,864988325,289244427,experiment,128,centermouse,4,centersquare,0,836,864988325,110,136,88,during,0,-1,-7.738362741,#FFAA00,-1,172.2616373,#0000FF,0,0,0,0,7,483,-7.738362741,172.2616373,172.2616373,-7.738362741,82.26163726,262.2616373,262.2616373,82.26163726,NA,3.7383177570093462094px,427.9999999999999431566px,240.7499999999999715783px,645.3551247,74.766355140186931294px,13594.391999999999825377px,11.26471157,3.7383177570093462094px,42.1110713074716898063px,421.1107130747168980633px,42.1110713074716898063px,4.5,NA,NA,FF,0
19730,1,1,10,6.2.1,22-09-20,08:57:56,864988325,289244427,experiment,130,centermouse,4,centersquare,0,333,864988325,112,247,132,during,0,-1,9.470448918,#00A9FF,-1,189.4704489,#00FF00,0,0,0,0,7,545,9.470448918,189.4704489,189.4704489,9.470448918,99.47044892,279.4704489,279.4704489,99.47044892,NA,3.7383177570093462094px,427.9999999999999431566px,240.7499999999999715783px,645.3551247,74.766355140186931294px,13594.391999999999825377px,11.26471157,3.7383177570093462094px,42.1110713074716898063px,421.1107130747168980633px,42.1110713074716898063px,4.5,NA,NA,FF,0
19739,1,1,10,6.2.1,22-09-20,08:57:56,864988325,289244427,experiment,139,centermouse,4,centersquare,0,304,864988325,121,47,100,during,0,-1,-27.89427148,#FF00AA,-1,152.1057285,#00FF00,0,0,0,0,7,415,-27.89427148,152.1057285,152.1057285,-27.89427148,62.10572852,242.1057285,242.1057285,62.10572852,NA,3.7383177570093462094px,427.9999999999999431566px,240.7499999999999715783px,645.3551247,74.766355140186931294px,13594.391999999999825377px,11.26471157,3.7383177570093462094px,42.1110713074716898063px,421.1107130747168980633px,42.1110713074716898063px,4.5,NA,NA,FF,0
19740,1,1,10,6.2.1,22-09-20,08:57:56,864988325,289244427,experiment,140,centermouse,4,centersquare,0,524,864988325,122,6,224,during,0,-1,12.75637831,#AAFF00,-1,192.7563783,#AAFF00,0,0,0,0,1,1677,12.75637831,192.7563783,192.7563783,12.75637831,102.7563783,282.7563783,282.7563783,102.7563783,NA,3.7383177570093462094px,427.9999999999999431566px,240.7499999999999715783px,645.3551247,74.766355140186931294px,13594.391999999999825377px,11.26471157,3.7383177570093462094px,42.1110713074716898063px,421.1107130747168980633px,42.1110713074716898063px,4.5,NA,NA,FF,0
19741,1,1,10,6.2.1,22-09-20,08:57:56,864988325,289244427,experiment,141,centermouse,4,centersquare,0,667,864988325,123,19,171,during,0,-1,13.79205652,#FF00AA,-1,193.7920565,#0000FF,0,0,0,0,7,425,13.79205652,193.7920565,193.7920565,13.79205652,103.7920565,283.7920565,283.7920565,103.7920565,NA,3.7383177570093462094px,427.9999999999999431566px,240.7499999999999715783px,645.3551247,74.766355140186931294px,13594.391999999999825377px,11.26471157,3.7383177570093462094px,42.1110713074716898063px,421.1107130747168980633px,42.1110713074716898063px,4.5,NA,NA,FF,0
19747,1,1,10,6.2.1,22-09-20,08:57:56,864988325,289244427,experiment,147,centermouse,4,centersquare,0,422,864988325,129,70,129,during,0,-1,6.774432267,#FF0000,-1,186.7744323,#FF0000,0,0,0,0,0,754,6.774432267,186.7744323,186.7744323,6.774432267,96.77443227,276.7744323,276.7744323,96.77443227,NA,3.7383177570093462094px,427.9999999999999431566px,240.7499999999999715783px,645.3551247,74.766355140186931294px,13594.391999999999825377px,11.26471157,3.7383177570093462094px,42.1110713074716898063px,421.1107130747168980633px,42.1110713074716898063px,4.5,NA,NA,FF,0
19748,1,1,10,6.2.1,22-09-20,08:57:56,864988325,289244427,experiment,148,centermouse,4,centersquare,0,307,864988325,130,67,194,during,0,-1,-16.34234902,#FFAA00,-1,163.657651,#FFAA00,0,0,0,0,0,545,-16.34234902,163.657651,163.657651,-16.34234902,73.65765098,253.657651,253.657651,73.65765098,NA,3.7383177570093462094px,427.9999999999999431566px,240.7499999999999715783px,645.3551247,74.766355140186931294px,13594.391999999999825377px,11.26471157,3.7383177570093462094px,42.1110713074716898063px,421.1107130747168980633px,42.1110713074716898063px,4.5,NA,NA,FF,0
19750,1,1,10,6.2.1,22-09-20,08:57:56,864988325,289244427,experiment,150,centermouse,4,centersquare,0,291,864988325,132,244,67,during,0,-1,2.978661822,#00A9FF,-1,182.9786618,#00A9FF,0,0,0,0,0,779,2.978661822,182.9786618,182.9786618,2.978661822,92.97866182,272.9786618,272.9786618,92.97866182,NA,3.7383177570093462094px,427.9999999999999431566px,240.7499999999999715783px,645.3551247,74.766355140186931294px,13594.391999999999825377px,11.26471157,3.7383177570093462094px,42.1110713074716898063px,421.1107130747168980633px,42.1110713074716898063px,4.5,NA,NA,FF,0
19751,1,1,10,6.2.1,22-09-20,08:57:56,864988325,289244427,experiment,151,centermouse,4,centersquare,0,493,864988325,133,241,41,during,0,-1,-28.62410023,#FFAA00,-1,151.3758998,#00FFA9,0,0,0,0,7,957,-28.62410023,151.3758998,151.3758998,-28.62410023,61.37589977,241.3758998,241.3758998,61.37589977,NA,3.7383177570093462094px,427.9999999999999431566px,240.7499999999999715783px,645.3551247,74.766355140186931294px,13594.391999999999825377px,11.26471157,3.7383177570093462094px,42.1110713074716898063px,421.1107130747168980633px,42.1110713074716898063px,4.5,NA,NA,FF,0
